book,chapter,verse,sort_pos,lemma,variant,marks,reading,anchor,needs_review
DEU,20,19,1,על,אל,,על] אל,lemma+num,1
DEU,20,19,2,תכרית,תשחית,,תכרית] תשחית,lemma~num,1
DEU,20,19,3,לתפשה,להתפה,,לתפשה] להתפה,lemma~num,1
DEU,21,1,1,באדמה,תועבתם,,באדמה] תועבתם,lemma~num,1
DEU,21,2,1,ושטריך,ושוטריך,,ושטריך] ושוטריך,lemma~num,1
DEU,21,3,1,בעל,בעול,,בעל] בעול,lemma~num,1
DEU,21,5,1,פיהם,ה,,פיהם] ה,lemma~num,1
DEU,21,5,2,בחר,בער,,בחר] בער,lemma+num,1
DEU,21,9,1,תבער,תבחר,,תבער] תבחר,lemma~num,1
DEU,24,16,1,יומתו,ימותו,,יומתו] ימותו,lemma~num,1
DEU,24,19,1,עמר,,,עמר] ,lemma+num,1
DEU,24,20,1,זיתך,זיתיך,,זיתך] זיתיך,lemma~num,1
DEU,24,20,2,תחבט,תעבט,,תחבט] תעבט,lemma~num,1
DEU,24,21,1,תעלל,תעולל,,תעלל] תעולל,lemma~num,1
DEU,25,2,1,והכהו,ו,,והכהו] ו,lemma~num,1
DEU,25,2,2,השפט,השופט,,השפט] השופט,lemma~num,1
DEU,25,3,1,ונקלה,ה,,ונקלה] ה,lemma~num,1
DEU,25,3,2,להכתו,להכותו,,להכתו] להכותו,lemma~num,1
DEU,25,6,1,ימחה,ימחי,,ימחה] ימחי,lemma~num,1
DEU,25,7,1,להקים,י,,להקים] י,lemma~num,1
DEU,25,7,2,ועלתה,וחלתה,,ועלתה] וחלתה,lemma+num,1
DEU,25,15,1,יארכון,יאריכון,,יארכון] יאריכון,lemma~num,1
DEU,25,17,1,אשר,ואשר,,אשר] ואשר,lemma~num,1
DEU,25,17,2,עמלק,עמליק,,עמלק] עמליק,lemma~num,1
DEU,25,18,1,קרך,קראך,,קרך] קראך,lemma~num,1
DEU,25,18,2,הנחשלים,ח,,הנחשלים] ח,lemma~num,1
DEU,26,2,1,והלכת,ואלכת,,והלכת] ואלכת,lemma~num,1
DEU,26,3,1,לאבתינו,לאבותינו,,לאבתינו] לאבותינו,lemma~num,1
DEU,26,6,1,אתנו,אלנו,,אתנו] אלנו,lemma~num,1
DEU,26,7,1,אבתינו,,,אבתינו] ,lemma+num,1
DEU,26,8,1,ובמפתים,ובמופתים,,ובמפתים] ובמופתים,lemma~num,1
DEU,26,8,2,ובאתות,ובאותות,,ובאתות] ובאותות,lemma~num,1
DEU,26,10,1,והשתחוית,שסי,,והשתחוית] שסי,lemma~num,1
DEU,26,12,1,ונתתו,ונתתיו,,ונתתו] ונתתיו,lemma+num,1
DEU,26,14,1,באני,באוגי,,באני] באוגי,lemma~num,1
DEU,26,15,1,לאבתינו,לאבותינו,,לאבתינו] לאבותינו,lemma~num,1
DEU,26,17,1,וללכת,ו,,וללכת] ו,lemma~num,1
DEU,26,18,1,האמרך,,,האמרך] ,lemma+num,1
DEU,26,18,2,סגלה,מגולה,,סגלה] מגולה,lemma~num,1
DEU,26,19,1,לתהלה,לתחלה,,לתהלה] לתחלה,lemma~num,1
DEU,26,19,2,ולהיותך,להיות,,ולהיותך] להיות,lemma~num,1
DEU,27,3,1,אבתיך,אבותיך,,אבתיך] אבותיך,lemma~num,1
DEU,27,4,1,בהר,בהרגריזים,,בהר] בהרגריזים,lemma~num,1
DEU,27,5,1,לא,אל,,לא] אל,lemma+num,1
DEU,27,5,2,עליהם,עליהן,,עליהם] עליהן,lemma~num,1
DEU,27,9,1,נהית,נהיתה,,נהית] נהיתה,lemma~num,1
DEU,27,10,1,חקתיו,חקותיו,,חקתיו] חקותיו,lemma~num,1
DEU,27,12,1,יהודה,ויהודה,,יהודה] ויהודה,lemma~num,1
DEU,27,12,2,גריזים,הר,,גריזים] הר,lemma~num,1
DEU,27,22,1,אחתו,אחותו,,אחתו] אחותו,lemma~num,1
DEU,28,5,1,ומשארתך,ומשארתיך,,ומשארתך] ומשארתיך,lemma+num,1
DEU,28,5,2,טנאך,מאנך,,טנאך] מאנך,lemma~num,1
DEU,28,6,1,בצאתך,בצאתיך,,בצאתך] בצאתיך,lemma+num,1
DEU,28,7,1,הקמים,הקאמים,,הקמים] הקאמים,lemma+num,1
DEU,28,7,2,ובשבעה,ה,,ובשבעה] ה,lemma~num,1
DEU,28,7,3,אחד,אחת,,אחד] אחת,lemma~num,1
DEU,28,11,1,לאבתיך,לאבותיך,,לאבתיך] לאבותיך,lemma~num,1
DEU,28,12,1,תלוה,תלוי,,תלוה] תלוי,lemma~num,1
DEU,28,12,2,ולברך,ו,,ולברך] ו,lemma~num,1
DEU,28,13,1,אל,ומשארתך,,אל] ומשארתך,lemma~num,1
DEU,28,13,2,למעלה,למאלה,,למעלה] למאלה,lemma+num,1
DEU,28,15,1,וחקתיו,חקותיו,,וחקתיו] חקותיו,lemma~num,1
DEU,28,20,1,השמידך,השמידוך,,השמידך] השמידוך,lemma~num,1
DEU,28,20,2,המגערת,המעגרת,,המגערת] המעגרת,lemma~num,1
DEU,28,20,3,המהמה,המעמה,,המהמה] המעמה,lemma~num,1
DEU,28,20,4,מעלליך,ע,,מעלליך] ע,lemma~num,1
DEU,28,20,5,אב,הבידוך,,אב] הבידוך,lemma~num,1
DEU,28,25,1,אחד,אחת,,אחד] אחת,lemma~num,1
DEU,28,25,2,ממלכת,ממלכות,,ממלכת] ממלכות,lemma~num,1
DEU,28,25,3,לוועה,ע,,לוועה] ע,lemma~num,1
DEU,28,27,1,ובחרס,ובהרם,,ובחרס] ובהרם,lemma~num,1
DEU,28,30,1,תארש,ואת,,תארש] ואת,lemma~num,1
DEU,28,30,2,אשה,אשר,,אשה] אשר,lemma~num,1
DEU,28,31,1,לעיניך,לעיגיו,,לעיניך] לעיגיו,lemma~num,1
DEU,28,32,1,ובנתיך,ובנותיך,,ובנתיך] ובנותיך,lemma~num,1
DEU,28,33,1,פרי,לעיניך,,פרי] לעיניך,lemma~num,1
DEU,28,34,1,משגע,משגיע,,משגע] משגיע,lemma~num,1
DEU,28,35,1,השקים,השחקים,,השקים] השחקים,lemma~num,1
DEU,28,35,2,יכך,יככה,,יכך] יככה,lemma~num,1
DEU,28,36,1,ואבתיך,ואבותיך,,ואבתיך] ואבותיך,lemma~num,1
DEU,28,37,1,יהוה,שמה,,יהוה] שמה,lemma~num,1
DEU,28,39,1,תאגר,תנאר,,תאגר] תנאר,lemma~num,1
DEU,28,40,1,ישל,י,,ישל] י,lemma~num,1
DEU,28,42,1,יוריש,י,,יוריש] י,lemma~num,1
DEU,28,42,2,ופרי,ו,,ופרי] ו,lemma~num,1
DEU,28,45,1,וחקתיו,והקותיו,,וחקתיו] והקותיו,lemma~num,1
DEU,28,47,1,בשמחה,בשמעה,,בשמחה] בשמעה,lemma~num,1
DEU,28,48,1,ובערום,,,ובערום] ,lemma~num,1
DEU,28,48,2,איביך,י,,איביך] י,lemma~num,1
DEU,28,49,1,לשנו,לשונו,,לשנו] לשונו,lemma~num,1
DEU,28,51,1,ישאיר,ישיאר,,ישאיר] ישיאר,lemma~num,1
DEU,28,51,2,ותירש,ו,,ותירש] ו,lemma~num,1
DEU,28,51,3,דגן,דיגן,,דגן] דיגן,lemma~num,1
DEU,28,53,1,יציקו,ו,,יציקו] ו,lemma~num,1
DEU,28,53,2,ובנתיך,ובנותיך,,ובנתיך] ובנותיך,lemma~num,1
DEU,28,54,1,יותיר,י,,יותיר] י,lemma~num,1
DEU,28,55,1,ובמצוק,מ,,ובמצוק] מ,lemma~num,1
DEU,28,55,2,השאיר,השיאר,,השאיר] השיאר,lemma~num,1
DEU,28,56,1,מהתענג,מתהנג,,מהתענג] מתהנג,lemma~num,1
DEU,28,57,1,מבין,י,,מבין] י,lemma~num,1
DEU,28,57,2,היצאת,היוצאת,,היצאת] היוצאת,lemma~num,1
DEU,28,57,3,ובשליתה,ו,,ובשליתה] ו,lemma~num,1
DEU,28,57,4,יציקו,ו,,יציקו] ו,lemma~num,1
DEU,28,58,1,הכתובים,הכתובה,,הכתובים] הכתובה,lemma+num,1
DEU,28,63,1,להאביד,ובשליתה,,להאביד] ובשליתה,lemma~num,1
DEU,28,64,1,ואבתיך,אבותיך,,ואבתיך] אבותיך,lemma~num,1
DEU,28,64,2,והפיצך,והפיציך,,והפיצך] והפיציך,lemma+num,1
DEU,28,65,1,ודיבון,ומדיבון,,ודיבון] ומדיבון,lemma~num,1
DEU,28,65,2,ולא,אקו,,ולא] אקו,lemma~num,1
DEU,28,68,1,באניות,א,,באניות] א,lemma~num,1
DEU,28,68,2,והשיבך,והישיבך,,והשיבך] והישיבך,lemma~num,1
DEU,28,68,3,תלאים,תלואים,,תלאים] תלואים,lemma~num,1
DEU,28,68,4,חייך,חיים,,חייך] חיים,lemma~num,1
DEU,29,2,1,האתות,האותות,,האתות] האותות,lemma+num,1
DEU,29,3,1,לב,לאב,,לב] לאב,lemma~num,1
DEU,29,4,1,ואולך,ואוליך,,ואולך] ואוליך,lemma~num,1
DEU,29,4,2,שמלתיכם,שמלותיכם,,שמלתיכם] שמלותיכם,lemma~num,1
DEU,29,5,1,למען,ולמען,,למען] ולמען,lemma+num,1
DEU,29,8,1,תשכלו,תשכילו,,תשכלו] תשכילו,lemma+num,1
DEU,29,9,1,ושטריכם,ושוטריכם,,ושטריכם] ושוטריכם,lemma~num,1
DEU,29,9,2,זקניכם,וזקגיכם,,זקניכם] וזקגיכם,lemma+num,1
DEU,29,10,1,מחנך,מחניך,,מחנך] מחניך,lemma~num,1
DEU,29,15,1,ישבנו,ו,,ישבנו] ו,lemma~num,1
DEU,29,16,1,גלליהם,,,גלליהם] ,lemma,1
DEU,29,16,2,שקציהם,שקוציהם,,שקציהם] שקוציהם,lemma+num,1
DEU,29,16,3,עמהם,ה,,עמהם] ה,lemma~num,1
DEU,29,17,1,פרה,פרע,,פרה] פרע,lemma~num,1
DEU,29,18,1,בשרירת,בשרירות,,בשרירת] בשרירות,lemma~num,1
DEU,29,18,2,הרוה,הרואה,,הרוה] הרואה,lemma~num,1
DEU,29,18,3,הצמאה,הצאמה,,הצמאה] הצאמה,lemma~num,1
DEU,29,19,1,לא,ולא,,לא] ולא,lemma~num,1
DEU,29,20,1,הכתובים,הכתובה,,הכתובים] הכתובה,lemma~num,1
DEU,29,20,2,אלות,האלות,,אלות] האלות,lemma~num,1
DEU,29,20,3,לרעה,ה,,לרעה] ה,lemma~num,1
DEU,29,21,1,חלה,חלא,,חלה] חלא,lemma~num,1
DEU,29,22,1,ובחמתו,ובאמתו,,ובחמתו] ובאמתו,lemma~num,1
DEU,29,22,2,וצבאים,וצבואים,,וצבאים] וצבואים,lemma~num,1
DEU,29,24,1,עמם,עמהם,,עמם] עמהם,lemma~num,1
DEU,29,24,2,אבתם,אבותם,,אבתם] אבותם,lemma~num,1
DEU,29,27,1,וישלכם,אבתם,,וישלכם] אבתם,lemma~num,1
DEU,29,27,2,ובחמה,ובהמח,,ובחמה] ובהמח,lemma~num,1
DEU,29,27,3,באף,בחף,,באף] בחף,lemma~num,1
DEU,29,27,4,אחרת,אחרית,,אחרת] אחרית,lemma~num,1
DEU,30,1,1,אל,על,,אל] על,lemma+num,1
DEU,30,1,2,שמה,ה,,שמה] ה,lemma+num,1
DEU,30,1,3,ידיחך,ידחיך,,ידיחך] ידחיך,lemma~num,1
DEU,30,3,1,הפיצך,י,,הפיצך] י,lemma~num,1
DEU,30,5,1,והביאך,והיביאך,,והביאך] והיביאך,lemma~num,1
DEU,30,5,2,מאבתיך,מאבותיך,,מאבתיך] מאבותיך,lemma~num,1
DEU,30,7,1,איביך,אויביך,,איביך] אויביך,lemma~num,1
DEU,30,9,1,אבתיך,אבותיך,,אבתיך] אבותיך,lemma~num,1
DEU,30,10,1,וחקתיו,וחקותיו,,וחקתיו] וחקותיו,lemma~num,1
DEU,30,10,2,מצותיו,בא,,מצותיו] בא,lemma~num,1
DEU,30,11,1,רחקה,רחוקה,,רחקה] רחוקה,lemma~num,1
DEU,30,11,2,נפלאת,נפלאות,,נפלאת] נפלאות,lemma+num,1
DEU,30,14,1,לעשתו,לעשותו,,לעשתו] לעשותו,lemma~num,1
DEU,30,16,1,ללכת,וללכת,,ללכת] וללכת,lemma+num,1
DEU,30,16,2,בא,בה,,בא] בה,lemma~num,1
DEU,30,16,3,חקיו,וחקיו,,חקיו] וחקיו,lemma,1
DEU,30,18,1,שמה,ה,,שמה] ה,lemma+num,1
DEU,30,19,1,תחיה,תחיהך,,תחיה] תחיהך,lemma~num,1
DEU,30,19,2,ובחרת,ובערת,,ובחרת] ובערת,lemma~num,1
DEU,30,20,1,לשמע,ולשמע,,לשמע] ולשמע,lemma~num,1
DEU,30,20,2,לאבתיך,לאבותיך,,לאבתיך] לאבותיך,lemma~num,1
DEU,30,20,3,ולדבקה,ולהדבקה,,ולדבקה] ולהדבקה,lemma~num,1
DEU,31,3,1,הוא,והוא,,הוא] והוא,lemma~num,1
DEU,31,7,1,תביא,תיבא,,תביא] תיבא,lemma~num,1
DEU,31,7,2,אל,ואל,,אל] ואל,lemma+num,1
DEU,31,7,3,לאבתם,לאבותם,,לאבתם] לאבותם,lemma-ambig,1
DEU,31,12,1,אלהיהם,אלהיכם,,אלהיהם] אלהיכם,lemma~num,1
DEU,31,13,1,אמר,האמד,,אמר] האמד,lemma~num,1
DEU,31,13,2,ולבוא,ולאבוא,,ולבוא] ולאבוא,lemma~num,1
DEU,31,13,3,תנתלנה,תנתילנה,,תנתלנה] תנתילנה,lemma~num,1
DEU,31,23,1,תביא,תיבא,,תביא] תיבא,lemma~num,1
DEU,31,26,1,מצד,מציד,,מצד] מציד,lemma~num,1
DEU,31,26,2,ספר,הספר,,ספר] הספר,lemma~num,1
DEU,31,28,1,ושטריכם,ושוטריכם,,ושטריכם] ושוטריכם,lemma~num,1
DEU,31,28,2,הקהלו,הקילו,,הקהלו] הקילו,lemma~num,1
DEU,31,29,1,להכעיסו,י,,להכעיסו] י,lemma,1
DEU,31,29,2,הרע,הרעה,,הרע] הרעה,lemma~num,1
DEU,31,29,3,וקרתה,וקראתה,,וקרתה] וקראתה,lemma~num,1
DEU,32,1,1,האזינו,א,,האזינו] א,lemma~num,1
DEU,32,2,1,אמרתי,אמירתי,,אמרתי] אמירתי,lemma~num,1
DEU,32,2,2,וכרביבים,י,,וכרביבים] י,lemma~num,1
DEU,32,2,3,כשעירים,ע,,כשעירים] ע,lemma~num,1
DEU,32,3,1,לאלהינו,י,,לאלהינו] י,lemma~num,1
DEU,32,4,1,הוא,והוא,,הוא] והוא,lemma~num,1
DEU,32,4,2,דרכיו,ו,,דרכיו] ו,lemma~num,1
DEU,32,6,1,קנך,קנאך,,קנך] קנאך,lemma~num,1
DEU,32,6,2,תגמלו,תגמילו,,תגמלו] תגמילו,lemma~num,1
DEU,32,7,1,דר,דור,,דר] דור,lemma~num,1
DEU,32,8,1,בהנחל,בהגחיל,,בהנחל] בהגחיל,lemma~num,1
DEU,32,8,2,יצב,יציב,,יצב] יציב,lemma,1
DEU,32,10,1,ויבננהו,ג,,ויבננהו] ג,lemma~num,1
DEU,32,10,2,יסבבנהו,יסובבגהו,,יסבבנהו] יסובבגהו,lemma~num,1
DEU,32,11,1,ירחף,ירעף,,ירחף] ירעף,lemma~num,1
DEU,32,11,2,גוזליו,גזוליו,,גוזליו] גזוליו,lemma~num,1
DEU,32,11,3,אברתו,אבירתו,,אברתו] אבירתו,lemma~num,1
DEU,32,13,1,שדי,שדה,,שדי] שדה,lemma~num,1
DEU,32,13,2,יאכלהו,יאכילהו,,יאכלהו] יאכילהו,lemma~num,1
DEU,32,13,3,מחלמש,מחלמיש,,מחלמש] מחלמיש,lemma~num,1
DEU,32,13,4,יינקהו,יניקהו,,יינקהו] יניקהו,lemma~num,1
DEU,32,14,1,חטה,הטה,,חטה] הטה,lemma~num,1
DEU,32,14,2,חמר,עמר,,חמר] עמר,lemma~num,1
DEU,32,14,3,ענב,ענבים,,ענב] ענבים,lemma~num,1
DEU,32,15,1,שמנת,שמנתה,,שמנת] שמנתה,lemma~num,1
DEU,32,16,1,יקנאהו,יקנאו,,יקנאהו] יקנאו,lemma+num,1
DEU,32,16,2,יכעסהו,יכעיסהו,,יכעסהו] יכעיסהו,lemma~num,1
DEU,32,16,3,ובתועבת,ובתועבות,,ובתועבת] ובתועבות,lemma,1
DEU,32,17,1,שערום,שעורם,,שערום] שעורם,lemma~num,1
DEU,32,17,2,ידעום,ו,,ידעום] ו,lemma~num,1
DEU,32,17,3,לשדים,לשידים,,לשדים] לשידים,lemma+num,1
DEU,32,17,4,אבתיכם,אבותיכם,,אבתיכם] אבותיכם,lemma~num,1
DEU,32,18,1,מהללך,מהלליך,,מהללך] מהלליך,lemma+num,1
DEU,32,19,1,וינאץ,וינחץ,,וינאץ] וינחץ,lemma~num,1
DEU,32,20,1,בנים,ובנים,,בנים] ובנים,lemma~num,1
DEU,32,20,2,הפכות,הפכות,,הפכות] הפכות,lemma~num,1
DEU,32,20,3,אחריתם,י,,אחריתם] י,lemma~num,1
DEU,32,20,4,ואראה,וארא,,ואראה] וארא,lemma~num,1
DEU,32,20,5,אסתיר,י,,אסתיר] י,lemma~num,1
DEU,32,21,1,אקניאם,אקניהם,,אקניאם] אקניהם,lemma~num,1
DEU,32,21,2,קנאוני,קנואני,,קנאוני] קנואני,lemma+num,1
DEU,32,21,3,אכעיסם,אכיעסם,,אכעיסם] אכיעסם,lemma,1
DEU,32,21,4,בגוי,ובגוי,,בגוי] ובגוי,lemma,1
DEU,32,21,5,עם,אם,,עם] אם,lemma~num,1
DEU,32,22,1,שאל,שאול,,שאל] שאול,lemma~num,1
DEU,32,22,2,הרים,ההרום,,הרים] ההרום,lemma~num,1
DEU,32,22,3,תלהט,תלחט,,תלהט] תלחט,lemma~num,1
DEU,32,24,1,עם,אם,,עם] אם,lemma+num,1
DEU,32,25,1,ומחדרים,ל,,ומחדרים] ל,lemma~num,1
DEU,32,25,2,מחוץ,ומחוץ,,מחוץ] ומחוץ,lemma~num,1
DEU,32,25,3,אימה,חימה,,אימה] חימה,lemma~num,1
DEU,32,26,1,אפיהם,הם,,אפיהם] הם,lemma~num,1
DEU,32,27,1,צרינו,י,,צרינו] י,lemma,1
DEU,32,27,2,איבי,איוב,,איבי] איוב,lemma~num,1
DEU,32,28,1,עצותם,עצותיהם,,עצותם] עצותיהם,lemma~num,1
DEU,32,28,2,תבונה,אקו,,תבונה] אקו,lemma~num,1
DEU,32,29,1,לאחריתם,אחריתם,,לאחריתם] אחריתם,lemma,1
DEU,32,30,1,הסגירם,י,,הסגירם] י,lemma~num,1
DEU,32,30,2,אם,עם,,אם] עם,lemma~num,1
DEU,32,32,1,ואשכלי,ואשכולי,,ואשכלי] ואשכולי,lemma,1
DEU,32,32,2,ראש,ראוש,,ראש] ראוש,lemma,1
DEU,32,34,1,באוצרתי,ו,,באוצרתי] ו,lemma~num,1
DEU,32,35,1,עתידת,עתידות,,עתידת] עתידות,lemma,1
DEU,32,35,2,אידם,עידם,,אידם] עידם,lemma+num,1
DEU,32,37,1,איה,היה,,איה] היה,lemma~num,1
DEU,32,39,1,אלהים,או,,אלהים] או,lemma~num,1
DEU,32,39,2,מחצתי,ח,,מחצתי] ח,lemma~num,1
DEU,32,40,1,לעלם,לעולם,,לעלם] לעולם,lemma~num,1
DEU,32,41,1,ולמשנאי,ולמשאני,,ולמשנאי] ולמשאני,lemma~num,1
DEU,32,41,2,אשיב,השיב,,אשיב] השיב,lemma~num,1
DEU,32,42,1,פרעת,לעלם,,פרעת] לעלם,lemma~num,1
DEU,32,42,2,מראש,ומראש,,מראש] ומראש,lemma~num,1
DEU,32,42,3,אויב,איוב,,אויב] איוב,lemma~num,1
DEU,32,46,1,ולעשות,ו,,ולעשות] ו,lemma~num,1
DEU,32,46,2,לשמר,ולשמר,,לשמר] ולשמר,lemma~num,1
DEU,32,47,1,רק,אשיב,,רק] אשיב,lemma~num,1
DEU,32,47,2,ובדבר,והבדבר,,ובדבר] והבדבר,lemma~num,1
DEU,32,47,3,שמה,ה,,שמה] ה,lemma~num,1
DEU,32,49,1,יריחו,פרחת,,יריחו] פרחת,lemma~num,1
DEU,32,49,2,ארץ,הארץ,,ארץ] הארץ,lemma~num,1
DEU,32,50,1,ההר,ה,,ההר] ה,lemma~num,1
DEU,32,50,2,ויאסף,והאסף,,ויאסף] והאסף,lemma~num,1
DEU,32,52,1,ושמה,ה,,ושמה] ה,lemma~num,1
DEU,33,2,1,מימנו,מימיגו,,מימנו] מימיגו,lemma,1
DEU,33,2,2,הופיע,והופיע,,הופיע] והופיע,lemma~num,1
DEU,33,2,3,בא,בה,,בא] בה,lemma~num,1
DEU,33,2,4,אף,ושמה,,אף] ושמה,lemma~num,1
DEU,33,2,5,אשדת,דת,,אשדת] דת,lemma~num,1
DEU,33,3,1,מדברתך,מדברתיך,,מדברתך] מדברתיך,lemma~num,1
DEU,33,7,1,ואל,ו,,ואל] ו,lemma~num,1
DEU,33,7,2,רב,ריב,,רב] ריב,lemma~num,1
DEU,33,8,1,ואריך,ואוריך,,ואריך] ואוריך,lemma~num,1
DEU,33,8,2,נסיתהו,י,,נסיתהו] י,lemma~num,1
DEU,33,8,3,חסידך,הסידך,,חסידך] הסידך,lemma+num,1
DEU,33,9,1,אמרתך,אמירתך,,אמרתך] אמירתך,lemma~num,1
DEU,33,9,2,הכר,הכיר,,הכר] הכיר,lemma~num,1
DEU,33,9,3,ואת,אק,,ואת] אק,lemma~num,1
DEU,33,10,1,באפך,באפיך,,באפך] באפיך,lemma~num,1
DEU,33,10,2,ישימו,י,,ישימו] י,lemma~num,1
DEU,33,11,1,מחץ,אאזלים,,מחץ] אאזלים,lemma~num,1
DEU,33,11,2,ופעל,ו,,ופעל] ו,lemma~num,1
DEU,33,12,1,חפף,וחפף,,חפף] וחפף,lemma+num,1
DEU,33,16,1,נזיר,י,,נזיר] י,lemma~num,1
DEU,33,16,2,סנה,סני,,סנה] סני,lemma+num,1
DEU,33,17,1,וקרני,ו,,וקרני] ו,lemma~num,1
DEU,33,17,2,הדר,הדיר,,הדר] הדיר,lemma~num,1
DEU,33,18,1,בצאתך,ירחים,,בצאתך] ירחים,lemma~num,1
DEU,33,19,1,חול,עול,,חול] עול,lemma~num,1
DEU,33,19,2,שפע,שפה,,שפע] שפה,lemma~num,1
DEU,33,19,3,זבחי,זביח,,זבחי] זביח,lemma~num,1
DEU,33,20,1,כלביה,כלבירה,,כלביה] כלבירה,lemma~num,1
DEU,33,20,2,טרף,טרף,,טרף] טרף,lemma~num,1
DEU,33,21,1,צדקת,צדיקת,,צדקת] צדיקת,lemma~num,1
DEU,33,21,2,מחקק,מחוקק,,מחקק] מחוקק,lemma~num,1
DEU,33,23,1,שבע,שבי,,שבע] שבי,lemma~num,1
DEU,33,24,1,וטבל,ו,,וטבל] ו,lemma~num,1
DEU,33,24,2,רגליו,ורגליו,,רגליו] ורגליו,lemma~num,1
DEU,33,26,1,שחקים,שחוקים,,שחקים] שחוקים,lemma~num,1
DEU,33,26,2,ובגאתו,ובגאותו,,ובגאתו] ובגאותו,lemma~num,1
DEU,33,27,1,זרועת,זרועות,,זרועת] זרועות,lemma~num,1
DEU,33,27,2,אויב,איוב,,אויב] איוב,lemma~num,1
DEU,33,28,1,ארץ,הארץ,,ארץ] הארץ,lemma~num,1
DEU,33,29,1,הנושע,הגושא,,הנושע] הגושא,lemma~num,1
DEU,33,29,2,איביך,י,,איביך] י,lemma~num,1
DEU,33,29,3,גאתך,גאותך,,גאתך] גאותך,lemma,1
DEU,34,1,1,ויראהו,ויריאהו,,ויראהו] ויריאהו,lemma~num,1
DEU,34,4,1,ושמה,ה,,ושמה] ה,lemma~num,1
DEU,34,6,1,ויקבר,ויקברו,,ויקבר] ויקברו,lemma~num,1
DEU,34,7,1,עינו,עיניו,,עינו] עיניו,lemma~num,1
DEU,34,7,2,כהתה,כחתה,,כהתה] כחתה,lemma~num,1
DEU,34,8,1,בכי,בכה,,בכי] בכה,lemma~num,1
DEU,34,12,1,המ,אעסשו,,המ] אעסשו,lemma~num,1
DEU,34,12,2,אס,סמ,,אס] סמ,lemma~num,1
DEU,34,12,3,מסא,ק,,מסא] ק,lemma~num,1
DEU,34,12,4,וסם,קתטו,,וסם] קתטו,lemma~num,1
DEU,34,12,5,סמ,ת,,סמ] ת,lemma~num,1
DEU,34,12,6,טמ,ם,,טמ] ם,lemma~num,1
DEU,34,12,7,טמ,תסו,,טמ] תסו,lemma~num,1
DEU,34,12,8,סץ,מוס,,סץ] מוס,lemma~num,1
DEU,34,12,9,סמ,אסו,,סמ] אסו,lemma~num,1
DEU,34,12,10,מס,ו,,מס] ו,lemma~num,1
DEU,34,12,11,קץ,עס,,קץ] עס,lemma~num,1
DEU,34,12,12,ות,תסקסו,,ות] תסקסו,lemma~num,1
DEU,34,12,13,למס,ממסט,,למס] ממסט,lemma~num,1
DEU,34,12,14,גי,ט,,גי] ט,lemma~num,1
DEU,34,12,15,סתת,סתסוזתז,,סתת] סתסוזתז,lemma~num,1
DEU,34,12,16,תוס,ץ,,תוס] ץ,lemma~num,1
DEU,34,12,17,קו,סמ,,קו] סמ,lemma~num,1
DEU,34,12,18,קס,תו,,קס] תו,lemma~num,1
DEU,34,12,19,ממ,ט,,ממ] ט,lemma~num,1
DEU,34,12,20,קנסץ,םג,,קנסץ] םג,lemma~num,1
DEU,34,12,21,המות,מ,,המות] מ,lemma~num,1
